lat,lon,clusters_10
70.5,105.5,cluster_10
71.5,105.5,cluster_10
72.5,105.5,cluster_10
73.5,105.5,cluster_10
74.5,105.5,cluster_10
75.5,105.5,cluster_9
76.5,105.5,cluster_9
77.5,105.5,cluster_9
78.5,105.5,cluster_9
79.5,105.5,cluster_9
8.5,105.5,cluster_8
80.5,105.5,cluster_9
81.5,105.5,cluster_9
82.5,105.5,cluster_9
9.5,105.5,cluster_9
-0.5,106.5,cluster_9
-1.5,106.5,cluster_9
-2.5,106.5,cluster_9
-3.5,106.5,cluster_9
-4.5,106.5,cluster_9
-5.5,106.5,cluster_4
-6.5,106.5,cluster_4
-64.5,106.5,cluster_2
-65.5,106.5,cluster_2
-66.5,106.5,cluster_2
-67.5,106.5,cluster_2
-68.5,106.5,cluster_2
-69.5,106.5,cluster_2
-7.5,106.5,cluster_4
-70.5,106.5,cluster_2
-71.5,106.5,cluster_2
-72.5,106.5,cluster_4
-73.5,106.5,cluster_4
-74.5,106.5,cluster_4
-75.5,106.5,cluster_4
-76.5,106.5,cluster_4
-77.5,106.5,cluster_4
-78.5,106.5,cluster_4
-79.5,106.5,cluster_4
-8.5,106.5,cluster_4
-80.5,106.5,cluster_4
-81.5,106.5,cluster_4
-82.5,106.5,cluster_4
-83.5,106.5,cluster_4
-84.5,106.5,cluster_4
-85.5,106.5,cluster_4
-86.5,106.5,cluster_4
-87.5,106.5,cluster_4
-88.5,106.5,cluster_4
-89.5,106.5,cluster_4
-9.5,106.5,cluster_4
0.5,106.5,cluster_9
10.5,106.5,cluster_9
11.5,106.5,cluster_9
12.5,106.5,cluster_9
13.5,106.5,cluster_9
14.5,106.5,cluster_9
15.5,106.5,cluster_9
16.5,106.5,cluster_9
17.5,106.5,cluster_9
18.5,106.5,cluster_9
19.5,106.5,cluster_4
20.5,106.5,cluster_4
21.5,106.5,cluster_4
22.5,106.5,cluster_10
23.5,106.5,cluster_10
24.5,106.5,cluster_10
25.5,106.5,cluster_10
26.5,106.5,cluster_10
27.5,106.5,cluster_4
28.5,106.5,cluster_4
29.5,106.5,cluster_4
30.5,106.5,cluster_4
31.5,106.5,cluster_4
32.5,106.5,cluster_4
33.5,106.5,cluster_9
34.5,106.5,cluster_9
35.5,106.5,cluster_9
36.5,106.5,cluster_9
37.5,106.5,cluster_9
38.5,106.5,cluster_9
39.5,106.5,cluster_9
40.5,106.5,cluster_9
41.5,106.5,cluster_9
42.5,106.5,cluster_9
43.5,106.5,cluster_9
44.5,106.5,cluster_9
45.5,106.5,cluster_9
46.5,106.5,cluster_9
47.5,106.5,cluster_9
48.5,106.5,cluster_9
49.5,106.5,cluster_2
50.5,106.5,cluster_2
51.5,106.5,cluster_2
52.5,106.5,cluster_2
53.5,106.5,cluster_2
54.5,106.5,cluster_2
55.5,106.5,cluster_2
56.5,106.5,cluster_4
57.5,106.5,cluster_4
58.5,106.5,cluster_4
59.5,106.5,cluster_4
60.5,106.5,cluster_10
61.5,106.5,cluster_10
62.5,106.5,cluster_10
63.5,106.5,cluster_10
64.5,106.5,cluster_10
65.5,106.5,cluster_10
66.5,106.5,cluster_10
67.5,106.5,cluster_10
68.5,106.5,cluster_10
69.5,106.5,cluster_10
7.5,106.5,cluster_9
70.5,106.5,cluster_10
71.5,106.5,cluster_10
72.5,106.5,cluster_10
73.5,106.5,cluster_10
74.5,106.5,cluster_10
75.5,106.5,cluster_9
76.5,106.5,cluster_9
77.5,106.5,cluster_9
78.5,106.5,cluster_9
79.5,106.5,cluster_9
8.5,106.5,cluster_9
80.5,106.5,cluster_9
81.5,106.5,cluster_9
82.5,106.5,cluster_9
9.5,106.5,cluster_9
-0.5,107.5,cluster_9
-1.5,107.5,cluster_9
-2.5,107.5,cluster_9
-3.5,107.5,cluster_9
-4.5,107.5,cluster_9
-5.5,107.5,cluster_4
-6.5,107.5,cluster_4
-64.5,107.5,cluster_2
-65.5,107.5,cluster_2
-66.5,107.5,cluster_2
-67.5,107.5,cluster_2
-68.5,107.5,cluster_2
-69.5,107.5,cluster_2
-7.5,107.5,cluster_4
-70.5,107.5,cluster_2
-71.5,107.5,cluster_2
-72.5,107.5,cluster_4
-73.5,107.5,cluster_4
-74.5,107.5,cluster_4
-75.5,107.5,cluster_4
-76.5,107.5,cluster_4
-77.5,107.5,cluster_4
-78.5,107.5,cluster_4
-79.5,107.5,cluster_4
-8.5,107.5,cluster_4
-80.5,107.5,cluster_4
-81.5,107.5,cluster_4
-82.5,107.5,cluster_4
-83.5,107.5,cluster_4
-84.5,107.5,cluster_4
-85.5,107.5,cluster_4
-86.5,107.5,cluster_4
-87.5,107.5,cluster_4
-88.5,107.5,cluster_4
-89.5,107.5,cluster_4
-9.5,107.5,cluster_4
0.5,107.5,cluster_9
1.5,107.5,cluster_9
10.5,107.5,cluster_9
11.5,107.5,cluster_9
12.5,107.5,cluster_9
13.5,107.5,cluster_9
14.5,107.5,cluster_9
15.5,107.5,cluster_9
16.5,107.5,cluster_9
17.5,107.5,cluster_9
18.5,107.5,cluster_9
19.5,107.5,cluster_9
2.5,107.5,cluster_9
20.5,107.5,cluster_4
21.5,107.5,cluster_4
22.5,107.5,cluster_10
23.5,107.5,cluster_10
24.5,107.5,cluster_10
25.5,107.5,cluster_10
26.5,107.5,cluster_10
27.5,107.5,cluster_4
28.5,107.5,cluster_4
29.5,107.5,cluster_4
30.5,107.5,cluster_4
31.5,107.5,cluster_4
32.5,107.5,cluster_9
33.5,107.5,cluster_9
34.5,107.5,cluster_9
35.5,107.5,cluster_9
36.5,107.5,cluster_9
37.5,107.5,cluster_9
38.5,107.5,cluster_9
39.5,107.5,cluster_9
40.5,107.5,cluster_9
41.5,107.5,cluster_9
42.5,107.5,cluster_9
43.5,107.5,cluster_9
44.5,107.5,cluster_9
45.5,107.5,cluster_9
46.5,107.5,cluster_9
47.5,107.5,cluster_9
48.5,107.5,cluster_2
49.5,107.5,cluster_2
50.5,107.5,cluster_2
51.5,107.5,cluster_2
52.5,107.5,cluster_2
53.5,107.5,cluster_2
54.5,107.5,cluster_2
55.5,107.5,cluster_9
56.5,107.5,cluster_4
57.5,107.5,cluster_4
58.5,107.5,cluster_4
59.5,107.5,cluster_4
60.5,107.5,cluster_10
61.5,107.5,cluster_10
62.5,107.5,cluster_10
63.5,107.5,cluster_10
64.5,107.5,cluster_10
65.5,107.5,cluster_10
66.5,107.5,cluster_10
67.5,107.5,cluster_10
68.5,107.5,cluster_10
69.5,107.5,cluster_10
70.5,107.5,cluster_10
71.5,107.5,cluster_10
72.5,107.5,cluster_10
73.5,107.5,cluster_10
74.5,107.5,cluster_10
75.5,107.5,cluster_9
76.5,107.5,cluster_9
77.5,107.5,cluster_9
78.5,107.5,cluster_9
79.5,107.5,cluster_9
8.5,107.5,cluster_9
80.5,107.5,cluster_9
81.5,107.5,cluster_9
82.5,107.5,cluster_9
9.5,107.5,cluster_9
-0.5,108.5,cluster_9
-1.5,108.5,cluster_9
-2.5,108.5,cluster_9
-3.5,108.5,cluster_9
-4.5,108.5,cluster_9
-5.5,108.5,cluster_9
-6.5,108.5,cluster_4
-64.5,108.5,cluster_2
-65.5,108.5,cluster_2
-66.5,108.5,cluster_2
-67.5,108.5,cluster_2
-68.5,108.5,cluster_2
-69.5,108.5,cluster_2
-7.5,108.5,cluster_4
-70.5,108.5,cluster_2
-71.5,108.5,cluster_2
-72.5,108.5,cluster_4
-73.5,108.5,cluster_4
-74.5,108.5,cluster_4
-75.5,108.5,cluster_4
-76.5,108.5,cluster_4
-77.5,108.5,cluster_4
-78.5,108.5,cluster_4
-79.5,108.5,cluster_4
-8.5,108.5,cluster_4
-80.5,108.5,cluster_4
-81.5,108.5,cluster_4
-82.5,108.5,cluster_4
-83.5,108.5,cluster_4
-84.5,108.5,cluster_4
-85.5,108.5,cluster_4
-86.5,108.5,cluster_4
-87.5,108.5,cluster_4
-88.5,108.5,cluster_4
-89.5,108.5,cluster_4
-9.5,108.5,cluster_4
0.5,108.5,cluster_9
1.5,108.5,cluster_9
10.5,108.5,cluster_9
11.5,108.5,cluster_9
12.5,108.5,cluster_9
13.5,108.5,cluster_9
14.5,108.5,cluster_9
15.5,108.5,cluster_9
16.5,108.5,cluster_9
17.5,108.5,cluster_9
18.5,108.5,cluster_9
19.5,108.5,cluster_9
2.5,108.5,cluster_9
20.5,108.5,cluster_4
21.5,108.5,cluster_4
22.5,108.5,cluster_4
23.5,108.5,cluster_10
24.5,108.5,cluster_10
25.5,108.5,cluster_10
26.5,108.5,cluster_4
27.5,108.5,cluster_4
28.5,108.5,cluster_4
29.5,108.5,cluster_4
3.5,108.5,cluster_9
30.5,108.5,cluster_4
31.5,108.5,cluster_4
32.5,108.5,cluster_9
33.5,108.5,cluster_9
34.5,108.5,cluster_9
35.5,108.5,cluster_8
36.5,108.5,cluster_8
37.5,108.5,cluster_8
38.5,108.5,cluster_8
39.5,108.5,cluster_9
40.5,108.5,cluster_9
41.5,108.5,cluster_9
42.5,108.5,cluster_9
43.5,108.5,cluster_9
44.5,108.5,cluster_9
45.5,108.5,cluster_9
46.5,108.5,cluster_9
47.5,108.5,cluster_9
48.5,108.5,cluster_2
49.5,108.5,cluster_2
50.5,108.5,cluster_2
51.5,108.5,cluster_2
52.5,108.5,cluster_2
53.5,108.5,cluster_2
54.5,108.5,cluster_2
55.5,108.5,cluster_9
56.5,108.5,cluster_4
57.5,108.5,cluster_4
58.5,108.5,cluster_4
59.5,108.5,cluster_10
60.5,108.5,cluster_10
61.5,108.5,cluster_10
62.5,108.5,cluster_10
63.5,108.5,cluster_10
64.5,108.5,cluster_10
65.5,108.5,cluster_10
66.5,108.5,cluster_10
67.5,108.5,cluster_10
68.5,108.5,cluster_10
69.5,108.5,cluster_10
70.5,108.5,cluster_10
71.5,108.5,cluster_10
72.5,108.5,cluster_10
73.5,108.5,cluster_10
74.5,108.5,cluster_10
75.5,108.5,cluster_9
76.5,108.5,cluster_9
77.5,108.5,cluster_9
78.5,108.5,cluster_9
79.5,108.5,cluster_9
8.5,108.5,cluster_9
80.5,108.5,cluster_9
81.5,108.5,cluster_9
82.5,108.5,cluster_9
9.5,108.5,cluster_9
-0.5,109.5,cluster_9
-1.5,109.5,cluster_9
-2.5,109.5,cluster_9
-3.5,109.5,cluster_9
-4.5,109.5,cluster_9
-5.5,109.5,cluster_9
-6.5,109.5,cluster_4
-64.5,109.5,cluster_2
-65.5,109.5,cluster_2
-66.5,109.5,cluster_2
-67.5,109.5,cluster_2
-68.5,109.5,cluster_2
-69.5,109.5,cluster_2
-7.5,109.5,cluster_4
-70.5,109.5,cluster_2
-71.5,109.5,cluster_2
-72.5,109.5,cluster_4
-73.5,109.5,cluster_4
-74.5,109.5,cluster_4
-75.5,109.5,cluster_4
-76.5,109.5,cluster_4
-77.5,109.5,cluster_4
-78.5,109.5,cluster_4
-79.5,109.5,cluster_4
-8.5,109.5,cluster_4
-80.5,109.5,cluster_4
-81.5,109.5,cluster_4
-82.5,109.5,cluster_4
-83.5,109.5,cluster_4
-84.5,109.5,cluster_4
-85.5,109.5,cluster_4
-86.5,109.5,cluster_4
-87.5,109.5,cluster_4
-88.5,109.5,cluster_4
-89.5,109.5,cluster_4
-9.5,109.5,cluster_4
0.5,109.5,cluster_9
1.5,109.5,cluster_9
10.5,109.5,cluster_9
11.5,109.5,cluster_9
12.5,109.5,cluster_9
13.5,109.5,cluster_9
14.5,109.5,cluster_9
15.5,109.5,cluster_9
16.5,109.5,cluster_9
17.5,109.5,cluster_9
18.5,109.5,cluster_9
19.5,109.5,cluster_9
2.5,109.5,cluster_9
20.5,109.5,cluster_9
21.5,109.5,cluster_4
22.5,109.5,cluster_4
23.5,109.5,cluster_4
24.5,109.5,cluster_4
25.5,109.5,cluster_4
26.5,109.5,cluster_4
27.5,109.5,cluster_4
28.5,109.5,cluster_4
29.5,109.5,cluster_4
3.5,109.5,cluster_9
30.5,109.5,cluster_4
31.5,109.5,cluster_4
32.5,109.5,cluster_9
33.5,109.5,cluster_9
34.5,109.5,cluster_9
35.5,109.5,cluster_8
36.5,109.5,cluster_8
37.5,109.5,cluster_8
38.5,109.5,cluster_8
39.5,109.5,cluster_8
40.5,109.5,cluster_9
41.5,109.5,cluster_9
42.5,109.5,cluster_9
43.5,109.5,cluster_9
44.5,109.5,cluster_9
45.5,109.5,cluster_9
46.5,109.5,cluster_9
47.5,109.5,cluster_9
48.5,109.5,cluster_2
49.5,109.5,cluster_2
50.5,109.5,cluster_2
51.5,109.5,cluster_2
52.5,109.5,cluster_2
53.5,109.5,cluster_2
54.5,109.5,cluster_9
55.5,109.5,cluster_9
56.5,109.5,cluster_4
57.5,109.5,cluster_4
58.5,109.5,cluster_10
59.5,109.5,cluster_10
60.5,109.5,cluster_10
61.5,109.5,cluster_10
62.5,109.5,cluster_10
63.5,109.5,cluster_10
64.5,109.5,cluster_10
65.5,109.5,cluster_10
66.5,109.5,cluster_10
67.5,109.5,cluster_10
68.5,109.5,cluster_10
69.5,109.5,cluster_10
70.5,109.5,cluster_10
71.5,109.5,cluster_10
72.5,109.5,cluster_10
73.5,109.5,cluster_10
74.5,109.5,cluster_10
75.5,109.5,cluster_9
76.5,109.5,cluster_9
77.5,109.5,cluster_9
78.5,109.5,cluster_9
79.5,109.5,cluster_9
80.5,109.5,cluster_9
81.5,109.5,cluster_9
82.5,109.5,cluster_4
9.5,109.5,cluster_9
-0.5,11.5,cluster_10
-1.5,11.5,cluster_10
-10.5,11.5,cluster_4
-12.5,11.5,cluster_4
-13.5,11.5,cluster_4
-14.5,11.5,cluster_4
-15.5,11.5,cluster_4
-16.5,11.5,cluster_1
-17.5,11.5,cluster_1
-18.5,11.5,cluster_4
-19.5,11.5,cluster_4
-2.5,11.5,cluster_10
-20.5,11.5,cluster_4
-21.5,11.5,cluster_4
-3.5,11.5,cluster_10
-4.5,11.5,cluster_10
-5.5,11.5,cluster_10
-6.5,11.5,cluster_4
-68.5,11.5,cluster_4
-69.5,11.5,cluster_1
-7.5,11.5,cluster_4
-70.5,11.5,cluster_1
-71.5,11.5,cluster_1
-72.5,11.5,cluster_1
-73.5,11.5,cluster_1
-74.5,11.5,cluster_1
-75.5,11.5,cluster_1
-76.5,11.5,cluster_1
-77.5,11.5,cluster_4
-78.5,11.5,cluster_4
-79.5,11.5,cluster_4
-8.5,11.5,cluster_4
-80.5,11.5,cluster_4
-81.5,11.5,cluster_4
-82.5,11.5,cluster_4
-83.5,11.5,cluster_4
-84.5,11.5,cluster_4
-85.5,11.5,cluster_4
-86.5,11.5,cluster_4
-87.5,11.5,cluster_4
-88.5,11.5,cluster_4
-89.5,11.5,cluster_4
-9.5,11.5,cluster_4
0.5,11.5,cluster_4
1.5,11.5,cluster_4
10.5,11.5,cluster_4
11.5,11.5,cluster_4
12.5,11.5,cluster_4
13.5,11.5,cluster_9
14.5,11.5,cluster_9
15.5,11.5,cluster_9
16.5,11.5,cluster_9
17.5,11.5,cluster_9
18.5,11.5,cluster_9
19.5,11.5,cluster_9
2.5,11.5,cluster_4
20.5,11.5,cluster_9
21.5,11.5,cluster_9
22.5,11.5,cluster_9
23.5,11.5,cluster_9
24.5,11.5,cluster_9
25.5,11.5,cluster_9
26.5,11.5,cluster_9
27.5,11.5,cluster_9
28.5,11.5,cluster_9
29.5,11.5,cluster_9
3.5,11.5,cluster_4
30.5,11.5,cluster_9
31.5,11.5,cluster_9
32.5,11.5,cluster_9
33.5,11.5,cluster_9
34.5,11.5,cluster_9
35.5,11.5,cluster_9
36.5,11.5,cluster_9
37.5,11.5,cluster_2
38.5,11.5,cluster_2
39.5,11.5,cluster_2
4.5,11.5,cluster_4
40.5,11.5,cluster_2
41.5,11.5,cluster_2
42.5,11.5,cluster_2
43.5,11.5,cluster_2
44.5,11.5,cluster_2
45.5,11.5,cluster_2
46.5,11.5,cluster_4
47.5,11.5,cluster_4
48.5,11.5,cluster_9
49.5,11.5,cluster_9
5.5,11.5,cluster_4
50.5,11.5,cluster_9
51.5,11.5,cluster_9
52.5,11.5,cluster_10
53.5,11.5,cluster_10
54.5,11.5,cluster_10
55.5,11.5,cluster_10
56.5,11.5,cluster_10
57.5,11.5,cluster_10
58.5,11.5,cluster_10
59.5,11.5,cluster_10
6.5,11.5,cluster_4
60.5,11.5,cluster_10
61.5,11.5,cluster_10
62.5,11.5,cluster_4
63.5,11.5,cluster_4
64.5,11.5,cluster_4
65.5,11.5,cluster_4
66.5,11.5,cluster_4
67.5,11.5,cluster_4
68.5,11.5,cluster_4
69.5,11.5,cluster_4
7.5,11.5,cluster_4
70.5,11.5,cluster_4
75.5,11.5,cluster_9
76.5,11.5,cluster_9
77.5,11.5,cluster_9
78.5,11.5,cluster_9
79.5,11.5,cluster_9
8.5,11.5,cluster_4
80.5,11.5,cluster_9
81.5,11.5,cluster_9
9.5,11.5,cluster_4
-0.5,110.5,cluster_9
-1.5,110.5,cluster_9
-2.5,110.5,cluster_9
-26.5,110.5,cluster_9
-3.5,110.5,cluster_9
-4.5,110.5,cluster_9
-5.5,110.5,cluster_9
-6.5,110.5,cluster_4
-64.5,110.5,cluster_2
-65.5,110.5,cluster_2
-66.5,110.5,cluster_2
-67.5,110.5,cluster_2
-68.5,110.5,cluster_2
-69.5,110.5,cluster_2
-7.5,110.5,cluster_4
-70.5,110.5,cluster_2
-71.5,110.5,cluster_2
-72.5,110.5,cluster_4
-73.5,110.5,cluster_4
-74.5,110.5,cluster_4
-75.5,110.5,cluster_4
-76.5,110.5,cluster_4
-77.5,110.5,cluster_4
-78.5,110.5,cluster_4
-79.5,110.5,cluster_4
-8.5,110.5,cluster_4
-80.5,110.5,cluster_4
-81.5,110.5,cluster_4
-82.5,110.5,cluster_4
-83.5,110.5,cluster_4
-84.5,110.5,cluster_4
-85.5,110.5,cluster_4
-86.5,110.5,cluster_4
-87.5,110.5,cluster_4
-88.5,110.5,cluster_4
-89.5,110.5,cluster_4
-9.5,110.5,cluster_4
0.5,110.5,cluster_9
1.5,110.5,cluster_9
10.5,110.5,cluster_9
11.5,110.5,cluster_9
12.5,110.5,cluster_9
13.5,110.5,cluster_9
14.5,110.5,cluster_9
15.5,110.5,cluster_9
16.5,110.5,cluster_9
17.5,110.5,cluster_9
18.5,110.5,cluster_9
19.5,110.5,cluster_9
2.5,110.5,cluster_9
20.5,110.5,cluster_9
21.5,110.5,cluster_4
22.5,110.5,cluster_4
23.5,110.5,cluster_4
24.5,110.5,cluster_4
25.5,110.5,cluster_4
26.5,110.5,cluster_4
27.5,110.5,cluster_4
28.5,110.5,cluster_4
29.5,110.5,cluster_4
3.5,110.5,cluster_9
30.5,110.5,cluster_4
31.5,110.5,cluster_4
32.5,110.5,cluster_9
33.5,110.5,cluster_9
34.5,110.5,cluster_8
35.5,110.5,cluster_8
36.5,110.5,cluster_8
37.5,110.5,cluster_8
38.5,110.5,cluster_8
39.5,110.5,cluster_8
4.5,110.5,cluster_9
40.5,110.5,cluster_9
41.5,110.5,cluster_9
42.5,110.5,cluster_9
43.5,110.5,cluster_9
44.5,110.5,cluster_9
45.5,110.5,cluster_9
46.5,110.5,cluster_9
47.5,110.5,cluster_9
48.5,110.5,cluster_2
49.5,110.5,cluster_2
50.5,110.5,cluster_2
51.5,110.5,cluster_2
52.5,110.5,cluster_2
53.5,110.5,cluster_2
54.5,110.5,cluster_9
55.5,110.5,cluster_9
56.5,110.5,cluster_4
57.5,110.5,cluster_4
58.5,110.5,cluster_10
59.5,110.5,cluster_10
60.5,110.5,cluster_10
61.5,110.5,cluster_10
62.5,110.5,cluster_10
63.5,110.5,cluster_10
64.5,110.5,cluster_10
65.5,110.5,cluster_10
66.5,110.5,cluster_10
67.5,110.5,cluster_10
68.5,110.5,cluster_10
69.5,110.5,cluster_10
70.5,110.5,cluster_10
71.5,110.5,cluster_10
72.5,110.5,cluster_10
73.5,110.5,cluster_10
74.5,110.5,cluster_10
75.5,110.5,cluster_9
76.5,110.5,cluster_9
77.5,110.5,cluster_9
78.5,110.5,cluster_9
79.5,110.5,cluster_9
80.5,110.5,cluster_9
81.5,110.5,cluster_9
82.5,110.5,cluster_4
-0.5,111.5,cluster_9
-1.5,111.5,cluster_9
-2.5,111.5,cluster_9
-23.5,111.5,cluster_9
-24.5,111.5,cluster_9
-25.5,111.5,cluster_9
-26.5,111.5,cluster_9
-27.5,111.5,cluster_9
-28.5,111.5,cluster_9
-3.5,111.5,cluster_9
-4.5,111.5,cluster_9
-5.5,111.5,cluster_9
-6.5,111.5,cluster_9
-64.5,111.5,cluster_2
-65.5,111.5,cluster_2
-66.5,111.5,cluster_2
-67.5,111.5,cluster_8
-68.5,111.5,cluster_2
-69.5,111.5,cluster_2
-7.5,111.5,cluster_4
-70.5,111.5,cluster_2
-71.5,111.5,cluster_2
-72.5,111.5,cluster_4
-73.5,111.5,cluster_4
-74.5,111.5,cluster_4
-75.5,111.5,cluster_4
-76.5,111.5,cluster_4
-77.5,111.5,cluster_4
-78.5,111.5,cluster_4
-79.5,111.5,cluster_4
-8.5,111.5,cluster_4
-80.5,111.5,cluster_4
-81.5,111.5,cluster_4
-82.5,111.5,cluster_4
-83.5,111.5,cluster_4
-84.5,111.5,cluster_4
-85.5,111.5,cluster_4
-86.5,111.5,cluster_4
-87.5,111.5,cluster_4
-88.5,111.5,cluster_4
-89.5,111.5,cluster_4
-9.5,111.5,cluster_4
0.5,111.5,cluster_9
1.5,111.5,cluster_9
17.5,111.5,cluster_9
18.5,111.5,cluster_9
19.5,111.5,cluster_9
2.5,111.5,cluster_9
20.5,111.5,cluster_9
21.5,111.5,cluster_4
22.5,111.5,cluster_4
23.5,111.5,cluster_4
24.5,111.5,cluster_4
25.5,111.5,cluster_4
26.5,111.5,cluster_4
27.5,111.5,cluster_4
28.5,111.5,cluster_4
29.5,111.5,cluster_4
3.5,111.5,cluster_9
30.5,111.5,cluster_4
31.5,111.5,cluster_4
32.5,111.5,cluster_9
33.5,111.5,cluster_9
34.5,111.5,cluster_8
35.5,111.5,cluster_8
36.5,111.5,cluster_8
37.5,111.5,cluster_8
38.5,111.5,cluster_8
39.5,111.5,cluster_8
4.5,111.5,cluster_9
40.5,111.5,cluster_8
41.5,111.5,cluster_9
42.5,111.5,cluster_9
43.5,111.5,cluster_9
44.5,111.5,cluster_9
45.5,111.5,cluster_9
46.5,111.5,cluster_9
47.5,111.5,cluster_9
48.5,111.5,cluster_2
49.5,111.5,cluster_2
50.5,111.5,cluster_2
51.5,111.5,cluster_2
52.5,111.5,cluster_2
53.5,111.5,cluster_2
54.5,111.5,cluster_9
55.5,111.5,cluster_9
56.5,111.5,cluster_9
57.5,111.5,cluster_10
58.5,111.5,cluster_10
59.5,111.5,cluster_10
60.5,111.5,cluster_10
61.5,111.5,cluster_10
62.5,111.5,cluster_10
63.5,111.5,cluster_10
64.5,111.5,cluster_10
65.5,111.5,cluster_10
66.5,111.5,cluster_10
67.5,111.5,cluster_10
68.5,111.5,cluster_10
69.5,111.5,cluster_10
70.5,111.5,cluster_10
71.5,111.5,cluster_10
72.5,111.5,cluster_10
73.5,111.5,cluster_10
74.5,111.5,cluster_10
75.5,111.5,cluster_9
76.5,111.5,cluster_9
77.5,111.5,cluster_9
78.5,111.5,cluster_9
79.5,111.5,cluster_9
80.5,111.5,cluster_9
81.5,111.5,cluster_4
82.5,111.5,cluster_4
-0.5,112.5,cluster_9
-1.5,112.5,cluster_9
-2.5,112.5,cluster_9
-21.5,112.5,cluster_9
-22.5,112.5,cluster_9
-23.5,112.5,cluster_9
-24.5,112.5,cluster_9
-25.5,112.5,cluster_9
-26.5,112.5,cluster_9
-27.5,112.5,cluster_9
-28.5,112.5,cluster_9
-29.5,112.5,cluster_9
-3.5,112.5,cluster_9
-30.5,112.5,cluster_9
-31.5,112.5,cluster_9
-32.5,112.5,cluster_9
-33.5,112.5,cluster_9
-34.5,112.5,cluster_9
-35.5,112.5,cluster_9
-4.5,112.5,cluster_9
-5.5,112.5,cluster_9
-6.5,112.5,cluster_9
-64.5,112.5,cluster_2
-65.5,112.5,cluster_2
-66.5,112.5,cluster_8
-67.5,112.5,cluster_8
-68.5,112.5,cluster_8
-69.5,112.5,cluster_2
-7.5,112.5,cluster_4
-70.5,112.5,cluster_2
-71.5,112.5,cluster_2
-72.5,112.5,cluster_4
-73.5,112.5,cluster_4
-74.5,112.5,cluster_4
-75.5,112.5,cluster_4
-76.5,112.5,cluster_4
-77.5,112.5,cluster_4
-78.5,112.5,cluster_4
-79.5,112.5,cluster_4
-8.5,112.5,cluster_4
-80.5,112.5,cluster_4
-81.5,112.5,cluster_4
-82.5,112.5,cluster_4
-83.5,112.5,cluster_4
-84.5,112.5,cluster_4
-85.5,112.5,cluster_4
-86.5,112.5,cluster_4
-87.5,112.5,cluster_4
-88.5,112.5,cluster_4
-89.5,112.5,cluster_4
-9.5,112.5,cluster_4
0.5,112.5,cluster_9
1.5,112.5,cluster_9
18.5,112.5,cluster_9
19.5,112.5,cluster_9
2.5,112.5,cluster_9
20.5,112.5,cluster_9
21.5,112.5,cluster_4
22.5,112.5,cluster_4
23.5,112.5,cluster_4
24.5,112.5,cluster_4
25.5,112.5,cluster_4
26.5,112.5,cluster_4
27.5,112.5,cluster_4
28.5,112.5,cluster_4
29.5,112.5,cluster_4
3.5,112.5,cluster_9
30.5,112.5,cluster_4
31.5,112.5,cluster_4
32.5,112.5,cluster_9
33.5,112.5,cluster_9
34.5,112.5,cluster_8
35.5,112.5,cluster_8
36.5,112.5,cluster_8
37.5,112.5,cluster_8
38.5,112.5,cluster_8
39.5,112.5,cluster_8
4.5,112.5,cluster_9
40.5,112.5,cluster_8
41.5,112.5,cluster_9
42.5,112.5,cluster_9
43.5,112.5,cluster_9
44.5,112.5,cluster_9
45.5,112.5,cluster_9
46.5,112.5,cluster_9
47.5,112.5,cluster_9
48.5,112.5,cluster_2
49.5,112.5,cluster_2
5.5,112.5,cluster_9
50.5,112.5,cluster_2
51.5,112.5,cluster_2
52.5,112.5,cluster_2
53.5,112.5,cluster_2
54.5,112.5,cluster_9
55.5,112.5,cluster_9
56.5,112.5,cluster_9
57.5,112.5,cluster_10
58.5,112.5,cluster_10
59.5,112.5,cluster_10
60.5,112.5,cluster_10
61.5,112.5,cluster_10
62.5,112.5,cluster_10
63.5,112.5,cluster_10
64.5,112.5,cluster_10
65.5,112.5,cluster_10
66.5,112.5,cluster_10
67.5,112.5,cluster_10
68.5,112.5,cluster_10
69.5,112.5,cluster_10
70.5,112.5,cluster_10
71.5,112.5,cluster_10
72.5,112.5,cluster_10
73.5,112.5,cluster_10
74.5,112.5,cluster_10
75.5,112.5,cluster_4
76.5,112.5,cluster_9
77.5,112.5,cluster_9
78.5,112.5,cluster_9
79.5,112.5,cluster_9
80.5,112.5,cluster_9
81.5,112.5,cluster_4
82.5,112.5,cluster_4
-0.5,113.5,cluster_9
-1.5,113.5,cluster_9
-10.5,113.5,cluster_4
-2.5,113.5,cluster_9
-20.5,113.5,cluster_9
-21.5,113.5,cluster_9
-22.5,113.5,cluster_9
-23.5,113.5,cluster_9
-24.5,113.5,cluster_9
-25.5,113.5,cluster_9
-26.5,113.5,cluster_9
-27.5,113.5,cluster_9
-28.5,113.5,cluster_9
-29.5,113.5,cluster_9
-3.5,113.5,cluster_9
-30.5,113.5,cluster_9
-31.5,113.5,cluster_9
-32.5,113.5,cluster_9
-33.5,113.5,cluster_9
-34.5,113.5,cluster_9
-35.5,113.5,cluster_9
-36.5,113.5,cluster_9
-4.5,113.5,cluster_9
-5.5,113.5,cluster_9
-6.5,113.5,cluster_9
-64.5,113.5,cluster_2
-65.5,113.5,cluster_2
-66.5,113.5,cluster_8
-67.5,113.5,cluster_8
-68.5,113.5,cluster_8
-69.5,113.5,cluster_2
-7.5,113.5,cluster_4
